Year;Month;Day;Lat;Lon;Depth;Mag
1987;11;28;40,30;63,22;10;2,9
1987;11;29;42,22;69,25;5;2,6
1987;11;30;40,85;71,14;15;3,3
1987;11;30;40,33;63,10;5;2,6
1987;12;5;40,33;63,60;15;3,6
1987;12;6;40,97;73,43;15;3,3
1987;12;8;40,38;63,58;5;2,6
1987;12;8;40,97;72,74;5;3,8
1987;12;8;41,50;69,16;5;2,6
1987;12;9;40,94;72,72;5;3,2
1987;12;10;40,89;72,64;5;2,9
1987;12;11;40,20;69,33;5;2,6
1987;12;12;40,49;72,10;15;2,6
1987;12;15;40,77;72,80;5;2,7
1987;12;24;39,87;69,73;5;2,6
1987;12;26;41,33;72,07;15;4,2
1987;12;26;40,35;63,39;5;2,6
1987;12;27;40,35;63,25;5;2,6
1987;12;28;40,36;63,26;15;3,1
1987;12;28;41,06;73,71;5;2,6
1987;12;29;40,86;71,15;10;3,1
1987;12;31;41,71;71,83;5;2,6
1988;1;1;41,41;71,63;5;2,8
1988;1;2;39,60;73,10;15;2,8
1988;1;2;40,31;63,43;15;3,6
1988;1;3;42,18;70,27;10;2,7
1988;1;4;39,94;71,90;5;3,7
1988;1;9;40,31;63,37;10;2,7
1988;1;10;39,63;71,31;5;2,8
1988;1;13;40,37;63,71;10;3,3
1988;1;13;40,32;63,63;10;3,7
1988;1;14;40,60;73,84;5;3,4
1988;1;15;39,79;73,40;5;2,8
1988;1;16;39,76;73,54;5;3,0
1988;1;16;39,76;73,43;5;3,6
1988;1;16;40,28;63,13;5;3,3
1988;1;20;41,87;72,73;15;2,6
1988;1;21;40,35;63,52;5;2,7
1988;1;22;40,30;63,15;5;2,6
1988;1;24;41,23;71,90;15;2,6
1988;1;28;40,77;71,97;5;2,6
1988;1;28;38,56;67,79;5;2,7
1988;1;29;39,98;73,23;15;3,2
1988;1;29;39,55;73,57;5;3,4
1988;2;1;40,36;63,41;5;3,0
1988;2;1;40,49;63,33;5;3,6
1988;2;2;40,53;72,09;5;3,6
1988;2;2;39,59;71,96;15;2,7
1988;2;5;40,28;63,22;10;2,8
1988;2;6;40,37;63,52;10;2,7
1988;2;7;40,17;69,77;5;2,7
1988;2;8;40,27;63,07;5;2,8
1988;2;9;40,36;63,52;5;2,7
1988;2;9;40,33;63,59;10;2,6
1988;2;9;40,30;63,15;5;2,6
1988;2;9;40,16;73,74;5;4,1
1988;2;9;40,80;73,97;5;2,8
1988;2;13;40,33;63,19;5;3,2
1988;2;13;40,33;63,17;5;2,8
1988;2;13;40,46;63,48;10;2,8
1988;2;14;40,42;63,27;5;2,7
1988;2;14;40,32;63,21;10;2,9
1988;2;15;40,42;63,12;5;2,6
1988;2;20;41,42;72,85;10;2,6
1988;2;24;40,29;63,01;5;2,6
1988;2;26;40,31;63,29;10;4,1
1988;2;28;40,37;63,12;10;2,6
1988;2;28;40,40;63,25;5;2,8
1988;2;29;40,29;71,45;10;2,8
1988;3;2;40,97;71,19;10;4,6
1988;3;2;40,93;71,20;10;2,6
1988;3;2;41,01;71,22;15;2,8
1988;3;2;41,06;71,21;10;2,8
1988;3;2;40,92;71,16;15;2,9
1988;3;2;40,99;71,19;15;3,1
1988;3;2;40,95;71,17;10;2,7
1988;3;2;40,84;69,22;5;3,0
1988;3;2;40,92;71,17;10;2,6
1988;3;2;40,98;71,24;15;3,2
1988;3;3;40,86;71,09;5;2,8
1988;3;3;40,95;71,21;15;3,1
1988;3;3;41,00;71,20;15;2,6
1988;3;3;41,01;71,19;15;2,6
1988;3;3;40,89;71,19;5;3,1
1988;3;3;41,03;71,16;5;2,7
1988;3;3;41,00;71,19;10;2,7
1988;3;3;40,84;71,17;5;2,8
1988;3;3;40,93;71,20;10;2,6
1988;3;3;40,95;71,25;5;2,9
1988;3;3;40,99;71,19;15;3,6
1988;3;3;40,99;71,19;15;2,8
1988;3;4;39,65;71,47;15;3,7
1988;3;4;41,00;71,17;15;2,6
1988;3;4;41,01;71,21;10;2,7
1988;3;4;41,03;71,20;15;2,6
1988;3;5;40,98;71,20;15;2,7
1988;3;5;40,97;71,15;15;2,7
1988;3;6;41,00;71,17;15;3,2
1988;3;8;41,84;71,93;10;2,6
1988;3;8;39,60;71,84;10;2,6
1988;3;9;40,99;71,20;10;2,7
1988;3;11;40,31;63,08;5;2,6
1988;3;11;39,93;70,74;5;3,8
1988;3;12;40,12;74,03;15;2,6
1988;3;14;40,42;63,20;5;3,2
1988;3;14;40,43;63,21;5;3,4
1988;3;18;40,26;63,14;5;4,1
1988;3;18;40,34;63,26;5;2,6
1988;3;20;40,27;63,14;5;3,8
1988;3;22;40,26;63,03;5;2,6
1988;3;24;39,54;72,80;15;2,7
1988;3;25;40,32;63,27;15;3,4
1988;3;26;40,43;63,29;5;2,7
1988;3;27;42,15;72,35;15;3,0
1988;3;29;40,21;69,33;5;2,6
1988;3;29;40,48;63,05;5;3,1
1988;4;1;39,55;71,73;5;2,7
1988;4;1;40,11;70,26;10;2,9
1988;4;6;40,47;70,18;5;2,8
1988;4;6;41,10;71,11;5;2,6
1988;4;10;40,31;63,02;15;3,4
1988;4;10;40,02;73,16;5;3,0
1988;4;14;41,34;72,97;15;2,9
1988;4;15;41,25;69,16;5;3,3
1988;4;16;39,51;72,46;5;2,8
1988;4;18;39,51;67,77;10;3,4
1988;4;19;40,68;73,02;5;2,6
1988;4;24;40,25;63,88;5;2,6
1988;4;25;38,64;67,76;5;2,6
1988;4;27;40,98;71,19;15;2,7
1988;4;28;40,33;63,18;5;2,7
1988;4;28;40,26;63,10;5;2,9
1988;4;30;41,01;72,82;5;2,6
1988;5;4;40,49;73,83;5;3,0
1988;5;7;38,51;68,49;5;2,6
1988;5;11;40,41;63,24;10;2,7
1988;5;14;41,62;73,12;20;3,2
1988;5;16;40,34;63,13;5;2,9
1988;5;17;40,22;73,34;5;2,6
1988;5;20;40,49;71,48;5;3,8
1988;5;21;39,82;69,11;10;2,6
1988;5;21;41,00;69,40;10;2,6
1988;5;24;41,02;71,22;5;2,9
1988;5;26;40,46;71,94;15;2,8
1988;5;27;40,81;73,99;5;2,9
1988;5;27;40,65;73,10;5;2,6
1988;5;28;41,37;69,05;5;2,7
1988;5;30;40,43;73,50;5;2,8
1988;5;30;40,35;63,55;5;3,1
1988;6;1;40,37;63,26;15;3,5
1988;6;4;39,52;73,62;5;2,8
1988;6;8;40,43;63,13;5;2,6
1988;6;11;39,74;68,73;5;2,9
1988;6;11;39,98;69,03;15;2,9
1988;6;12;40,33;63,68;10;2,6
1988;6;14;41,04;71,31;20;3,4
1988;6;14;40,01;72,33;5;2,7
1988;6;14;41,86;72,41;10;2,6
1988;6;16;40,29;63,16;10;2,8
1988;6;16;40,34;63,81;10;2,6
1988;6;17;40,43;63,24;5;2,8
1988;6;19;41,96;72,41;10;2,8
1988;6;19;40,38;63,52;5;3,4
1988;6;20;41,22;69,33;5;2,7
1988;6;21;40,91;72,25;10;2,7
1988;6;25;38,55;67,80;5;2,6
1988;6;25;40,32;63,20;15;4,4
1988;6;29;42,66;70,12;15;2,6
1988;7;1;39,94;71,94;5;2,6
1988;7;5;41,40;69,34;5;3,0
1988;7;11;40,50;63,24;5;3,3
1988;7;12;40,54;63,28;5;3,5
1988;7;14;39,89;69,78;5;2,6
1988;7;14;40,53;73,10;5;3,3
1988;7;14;41,68;73,05;15;2,6
1988;7;15;41,48;62,83;5;2,7
1988;7;18;40,96;73,40;15;3,3
1988;7;23;38,27;67,55;5;2,6
1988;7;23;39,97;71,15;10;2,8
1988;7;24;40,05;72,49;10;2,7
1988;7;25;38,68;67,78;15;3,8
1988;7;26;40,25;69,34;10;3,5
1988;7;26;38,73;68,34;10;3,2
1988;7;27;40,39;63,32;5;2,9
1988;7;27;40,37;63,32;5;2,6
1988;7;29;40,34;63,64;5;2,9
1988;8;4;40,57;73,15;10;2,7
1988;8;4;41,79;72,02;15;3,4
1988;8;5;39,70;73,94;5;2,7
1988;8;6;39,70;72,25;5;3,4
1988;8;7;39,71;72,22;5;4,1
1988;8;7;39,74;72,19;5;2,7
1988;8;7;39,72;71,97;5;2,6
1988;8;7;39,68;72,26;5;3,2
1988;8;7;39,72;72,19;5;3,6
1988;8;9;39,74;72,21;10;2,6
1988;8;9;40,66;72,09;15;2,7
1988;8;13;40,35;63,25;5;3,1
1988;8;14;40,52;72,10;5;2,6
1988;8;15;39,94;71,95;5;2,7
1988;8;17;39,54;72,31;5;5,0
1988;8;18;39,83;69,70;5;2,6
1988;8;19;39,71;72,14;5;3,4
1988;8;26;40,39;63,40;5;3,2
1988;8;27;38,60;67,76;5;2,6
1988;8;27;40,42;63,58;15;2,6
1988;9;1;39,90;69,68;10;2,6
1988;9;2;39,85;69,67;5;2,9
1988;9;3;40,36;63,25;10;2,8
1988;9;5;41,38;69,15;5;2,9
1988;9;6;39,75;72,15;5;2,7
1988;9;9;39,89;72,03;5;2,6
1988;9;9;40,26;71,32;5;2,8
1988;9;14;39,72;71,78;5;2,6
1988;9;14;40,63;73,97;5;2,6
1988;9;15;40,32;63,26;10;2,6
1988;9;15;40,29;63,00;5;3,4
1988;9;15;40,32;62,98;5;2,6
1988;9;16;40,36;63,51;5;2,8
1988;9;18;40,75;72,73;10;2,6
1988;9;19;40,46;73,53;5;3,4
1988;9;20;42,95;69,70;15;3,9
1988;9;21;40,40;63,20;5;2,7
1988;9;22;39,84;71,86;5;2,8
1988;9;23;41,74;72,83;5;3,5
1988;9;23;41,05;72,85;15;3,2
1988;9;24;40,33;63,70;5;2,6
1988;9;27;40,89;73,80;5;3,3
1988;9;29;41,11;72,77;10;2,8
1988;9;29;41,52;73,19;10;3,6
1988;9;29;40,36;63,57;5;2,9
1988;10;1;39,52;72,72;5;2,6
1988;10;2;40,30;63,36;15;3,6
1988;10;3;41,83;73,43;15;2,7
1988;10;4;40,00;68,62;5;2,8
1988;10;6;39,92;70,41;5;2,7
1988;10;7;41,83;69,28;10;4,0
1988;10;9;39,50;73,40;5;2,7
1988;10;13;39,50;73,19;5;3,3
1988;10;13;39,71;72,11;5;2,6
1988;10;14;38,41;67,72;5;3,4
1988;10;14;39,79;72,11;5;3,1
1988;10;14;39,76;72,13;5;2,6
1988;10;14;39,70;72,57;5;2,6
1988;10;15;39,76;72,20;5;2,9
1988;10;16;39,74;72,11;5;2,9
1988;10;16;39,78;72,10;5;3,9
1988;10;16;39,79;72,22;5;2,9
1988;10;16;39,83;72,14;5;2,7
1988;10;16;39,73;72,10;5;2,9
1988;10;17;40,57;73,27;10;3,7
1988;10;17;40,57;73,29;15;3,2
1988;10;18;40,36;63,10;5;3,1
1988;10;19;39,75;71,88;5;3,1
1988;10;19;42,97;73,01;10;2,7
1988;10;20;39,74;72,21;5;3,3
1988;10;20;39,88;72,21;5;2,9
1988;10;20;39,74;72,15;5;3,5
1988;10;21;39,88;72,21;5;4,1
1988;10;21;39,71;72,29;5;3,3
1988;10;21;40,45;63,33;5;2,6
1988;10;21;40,31;63,11;5;2,9
1988;10;24;39,76;69,59;5;2,7
1988;10;26;39,77;69,81;5;2,6
1988;10;27;41,67;73,08;5;3,1
1988;10;29;41,96;73,51;15;2,8
1988;10;31;40,43;72,61;5;2,6
1988;11;1;38,41;67,70;15;4,3
1988;11;1;39,61;67,70;10;2,6
1988;11;6;40,38;63,10;5;2,8
1988;11;10;40,62;70,82;15;3,4
1988;11;10;40,61;70,99;10;2,6
1988;11;10;40,61;70,89;15;3,6
1988;11;12;39,59;72,31;5;2,8
1988;11;13;40,32;72,51;5;2,8
1988;11;15;40,38;63,27;10;3,5
1988;11;17;40,84;72,83;15;4,2
1988;11;17;41,31;69,08;5;2,9
1988;11;17;39,80;67,69;15;2,9
1988;11;17;41,42;69,01;5;2,8
1988;11;19;39,84;69,75;5;2,6
1988;11;23;39,83;69,44;5;2,7
1988;11;26;40,99;73,47;5;2,6
1988;11;26;42,32;71,49;10;2,7
1988;11;27;39,80;69,85;15;3,2
1988;11;28;40,31;63,18;5;2,8
1988;12;2;40,75;72,38;5;3,5
1988;12;3;40,85;71,27;5;2,8
1988;12;4;39,74;72,18;5;2,6
1988;12;4;39,70;70,37;10;2,9
1988;12;8;39,63;71,75;15;3,4
1988;12;9;40,71;72,52;5;2,7
1988;12;10;37,09;68,40;5;2,7
1988;12;12;41,02;72,87;5;2,8
1988;12;14;40,38;63,26;5;2,7
1988;12;14;36,71;68,22;5;2,8
1988;12;15;39,50;71,94;5;3,2
1988;12;16;40,05;71,02;15;3,1
1988;12;16;40,36;63,08;5;2,8
1988;12;17;41,46;71,24;5;3,2
1988;12;18;40,30;63,22;15;2,8
1988;12;19;39,85;69,80;5;2,7
1988;12;19;40,36;63,23;5;2,7
1988;12;21;41,28;72,19;15;5,1
1988;12;23;40,20;69,81;10;2,7
1988;12;23;40,73;72,95;5;2,7
1988;12;24;40,33;63,50;5;2,7
1988;12;26;41,15;72,33;15;2,8
1989;1;2;40,40;63,25;5;2,6
1989;1;6;40,59;72,51;15;3,0
1989;1;9;40,33;63,14;5;4,0
1989;1;9;40,35;62,95;5;2,9
1989;1;15;40,34;63,35;5;2,6
1989;1;20;41,10;72,91;15;3,4
1989;1;21;40,25;72,05;5;2,8
1989;1;24;40,94;71,23;15;3,3
1989;1;24;42,56;71,71;5;2,7
1989;1;25;38,88;67,38;15;3,3
1989;1;25;41,29;72,07;15;3,4
1989;1;27;38,80;67,81;5;2,6
1989;1;31;40,46;63,39;5;3,4
1989;2;6;37,84;67,93;5;3,0
1989;2;7;40,44;65,11;15;3,3
1989;2;7;40,39;63,14;5;2,6
1989;2;15;40,38;63,27;5;3,1
1989;2;15;40,45;63,27;15;3,6
1989;2;18;41,03;71,86;10;3,3
1989;2;19;41,31;73,25;10;3,2
1989;2;19;40,92;71,85;5;2,8
1989;2;22;40,41;63,21;5;2,6
1989;2;26;42,30;69,17;10;2,6
1989;2;27;38,53;67,70;5;2,6
1989;2;28;39,74;66,02;10;2,6
1989;3;4;39,76;69,88;5;2,6
1989;3;4;40,34;63,38;5;2,8
1989;3;5;41,60;73,12;15;4,1
1989;3;5;40,92;71,33;15;2,6
1989;3;9;40,95;72,01;15;2,8
1989;3;12;40,38;63,49;15;2,9
1989;3;14;38,46;66,47;5;2,8
1989;3;17;40,31;63,87;5;2,9
1989;3;19;39,94;70,84;15;3,4
1989;3;19;40,36;63,38;5;2,7
1989;3;20;39,97;70,82;15;2,6
1989;3;20;41,55;73,36;15;2,9
1989;3;22;40,39;63,36;5;2,8
1989;3;22;40,44;63,50;5;4,2
1989;3;24;42,65;72,10;10;2,6
1989;3;25;40,41;63,20;5;3,0
1989;3;27;37,80;67,89;10;2,8
1989;3;27;39,55;69,37;15;3,1
1989;3;29;40,73;74,01;5;2,6
1989;4;1;39,22;67,10;10;2,6
1989;4;3;40,71;73,27;15;3,4
1989;4;4;39,97;67,68;15;3,1
1989;4;6;39,46;72,65;5;2,6
1989;4;19;39,77;73,83;5;3,1
1989;4;22;41,53;71,50;5;2,6
1989;4;22;41,00;73,73;5;2,9
1989;4;25;40,60;69,80;5;2,7
1989;4;25;40,37;63,47;10;3,2
1989;4;26;40,34;63,18;15;3,4
1989;4;27;40,30;63,16;5;2,6
1989;5;1;40,81;73,37;15;2,6
1989;5;1;42,55;70,44;15;3,1
1989;5;3;39,97;70,98;5;2,7
1989;5;5;40,11;73,14;5;2,6
1989;5;18;40,42;63,17;5;2,9
1989;5;18;39,63;74,01;5;2,8
1989;5;20;40,23;63,72;5;4,4
1989;5;22;40,40;63,16;5;2,7
1989;5;22;38,60;67,80;5;2,6
1989;5;24;40,40;63,17;5;2,8
1989;5;24;39,65;69,36;5;2,8
1989;5;28;38,22;67,26;5;2,8
1989;5;30;40,51;63,40;15;4,5
1989;6;1;40,05;71,59;5;2,9
1989;6;6;40,33;63,72;5;2,6
1989;6;6;40,62;71,86;10;2,6
1989;6;7;40,32;63,02;5;2,6
1989;6;9;40,98;72,99;5;2,8
1989;6;14;40,42;63,20;5;3,4
1989;6;14;40,46;63,15;5;3,6
1989;6;15;40,02;70,75;15;4,4
1989;6;15;40,04;70,84;15;2,6
1989;6;15;41,41;73,34;15;2,6
1989;6;16;39,54;73,10;5;2,7
1989;6;19;39,73;71,80;10;3,7
1989;6;21;41,76;65,49;15;3,9
1989;6;23;39,64;73,71;5;3,1
1989;6;27;40,93;73,65;5;2,7
1989;6;27;41,80;72,75;15;3,7
1989;7;4;40,37;63,26;5;3,6
1989;7;8;40,36;63,57;5;2,6
1989;7;11;40,27;63,10;5;2,9
1989;7;12;40,40;63,34;5;2,8
1989;7;15;39,71;72,17;5;2,8
1989;7;15;40,99;73,77;5;2,6
1989;7;18;40,37;63,89;5;2,7
1989;7;19;40,35;63,00;10;2,8
1989;7;19;41,38;71,80;15;2,7
1989;7;24;39,53;72,65;5;2,9
1989;7;24;40,49;72,98;5;3,6
1989;7;24;38,61;68,09;5;3,3
1989;7;25;40,20;71,92;15;2,9
1989;7;25;40,37;63,26;5;3,2
1989;7;26;41,93;72,45;15;3,9
1989;7;27;39,62;70,45;10;2,6
1989;7;27;39,85;72,80;10;2,7
1989;7;27;41,00;74,03;5;2,6
1989;7;28;40,34;63,22;5;3,0
1989;7;29;41,67;67,08;5;2,6
1989;7;31;40,97;71,19;15;2,9
1989;8;1;39,63;73,95;5;2,9
1989;8;3;41,03;71,17;15;3,1
1989;8;6;40,33;63,28;20;3,2
1989;8;7;39,99;70,39;5;3,2
1989;8;8;39,98;70,41;5;2,8
1989;8;10;40,16;70,90;20;2,9
1989;8;14;40,56;72,47;15;2,6
1989;8;23;40,05;67,06;5;2,7
1989;8;24;40,40;63,30;5;2,8
1989;8;29;41,61;72,81;15;3,1
1989;9;2;40,33;63,43;15;3,7
1989;9;5;40,40;63,17;5;3,2
1989;9;5;40,33;63,03;5;2,7
1989;9;9;40,32;63,45;15;4,3
1989;9;10;40,36;63,31;5;2,7
1989;9;11;40,48;72,57;5;3,8
1989;9;11;39,53;67,82;15;2,6
1989;9;14;40,44;63,18;5;2,6
1989;9;16;40,47;63,21;5;2,6
1989;9;17;40,52;72,11;5;2,8
1989;9;19;40,32;63,33;10;2,7
1989;9;23;40,46;63,23;5;2,6
1989;9;27;39,64;71,59;5;2,6
1989;9;27;39,66;71,55;5;2,8
1989;10;5;40,32;63,39;10;2,6
1989;10;8;40,81;72,89;15;2,8
1989;10;10;40,49;63,35;5;2,8
1989;10;15;40,04;72,30;10;3,2
1989;10;15;40,40;63,20;5;2,6
1989;10;18;40,40;63,26;5;3,8
1989;10;25;40,14;71,29;15;2,7
1989;11;3;40,35;63,24;5;2,7
1989;11;6;42,48;70,34;10;2,6
1989;11;11;40,30;63,41;10;2,7
1989;11;11;40,37;63,42;10;2,9
1989;11;13;39,69;65,24;5;2,8
1989;11;13;39,54;71,34;15;2,6
1989;11;14;40,48;63,35;5;2,7
1989;11;15;39,93;71,12;15;3,4
1989;11;20;40,67;73,10;15;2,7
1989;11;20;40,67;73,01;15;2,7
1989;11;22;36,25;68,09;5;2,9
1989;11;24;41,85;72,49;5;3,3
1989;11;27;42,32;70,57;5;2,6
1989;11;29;40,46;63,17;5;3,2
1989;12;1;41,10;73,12;5;2,9
1989;12;1;39,94;69,65;5;2,7
1989;12;3;40,04;72,74;5;4,1
1989;12;4;40,37;63,31;5;2,6
1989;12;6;40,32;63,72;15;3,1
1989;12;12;39,92;71,85;5;3,5
1989;12;13;40,32;63,41;5;3,0
1989;12;13;40,35;63,41;5;2,7
1989;12;15;41,16;63,15;10;2,6
1989;12;15;41,57;72,34;5;2,8
1989;12;15;41,75;71,59;5;3,3
1989;12;19;40,40;63,32;5;3,0
1989;12;26;40,12;70,22;15;2,8
1989;12;26;42,13;72,08;15;2,7
1989;12;28;40,44;63,30;15;4,3
1989;12;30;40,55;63,26;5;2,7
1989;12;31;40,00;69,95;10;3,2
1990;1;1;40,41;63,18;10;2,8
1990;1;6;41,72;72,83;20;2,7
1990;1;7;40,11;69,97;5;2,7
1990;1;11;39,75;68,58;15;2,9
1990;1;14;40,31;63,24;5;2,7
1990;1;14;40,16;71,69;10;3,2
1990;1;22;41,12;73,39;10;3,5
1990;1;22;40,44;63,12;5;2,7
1990;1;22;40,45;63,18;5;2,7
1990;1;22;40,43;63,25;5;3,2
1990;1;23;40,45;63,23;5;3,2
1990;2;3;40,41;63,29;5;2,6
1990;2;4;39,90;70,61;15;2,6
1990;2;7;39,51;72,86;5;4,2
1990;2;8;40,39;63,08;5;3,5
1990;2;9;40,37;63,25;10;2,9
1990;2;10;41,22;71,50;10;2,6
1990;2;14;38,55;68,10;5;2,8
1990;2;14;39,90;69,77;5;2,6
1990;2;16;39,03;67,22;20;3,8
1990;2;21;39,80;70,19;5;3,1
1990;2;26;40,29;63,66;15;3,9
1990;3;5;39,50;73,21;5;2,6
1990;3;16;40,08;68,92;5;3,2
1990;3;17;40,29;63,15;15;3,4
1990;3;22;40,33;63,55;5;2,8
1990;3;27;40,35;63,39;5;2,7
1990;3;29;41,71;72,87;5;2,8
1990;4;2;42,90;70,29;5;2,9
1990;4;2;40,36;63,07;5;2,9
1990;4;5;40,37;63,34;5;2,7
1990;4;7;40,32;63,42;5;2,7
1990;4;8;40,77;73,19;5;3,8
1990;4;9;43,70;68,72;5;4,4
1990;4;11;37,10;66,36;5;2,9
1990;4;12;40,32;63,05;5;2,8
1990;4;13;40,54;63,34;10;2,6
1990;4;13;39,88;72,06;15;3,5
1990;4;17;40,66;73,65;10;2,6
1990;4;18;40,31;63,08;5;3,9
1990;4;19;41,13;71,89;5;3,0
1990;4;24;40,31;63,28;10;2,6
1990;4;30;41,84;69,30;5;2,9
1990;5;4;41,03;73,45;10;4,2
1990;5;6;40,45;63,28;5;3,4
1990;5;8;40,31;63,32;10;2,6
1990;5;11;41,14;73,05;20;3,1
1990;5;11;39,64;73,92;5;2,7
1990;5;20;40,20;73,77;15;3,3
1990;5;22;39,90;67,55;15;2,7
1990;5;23;40,84;71,17;15;2,6
1990;5;25;40,53;63,62;15;2,8
1990;5;26;38,05;67,05;10;2,6
1990;5;26;40,34;63,26;15;3,9
1990;5;28;41,62;72,75;5;3,2
1990;5;29;41,05;68,42;20;3,3
1990;5;30;40,80;73,38;10;3,1
1990;5;30;39,80;69,80;15;3,3
1990;5;30;40,33;63,34;15;3,9
1990;6;1;41,40;72,38;20;2,8
1990;6;2;38,59;67,80;5;2,6
1990;6;3;40,36;63,26;15;3,0
1990;6;6;40,44;72,08;15;2,7
1990;6;8;40,35;63,37;10;2,7
1990;6;10;40,42;63,29;5;3,4
1990;6;12;40,45;63,18;5;2,6
1990;6;19;40,43;63,21;10;3,0
1990;6;20;40,42;63,17;5;2,7
1990;6;21;40,33;63,24;5;4,3
1990;6;21;39,68;71,99;5;3,1
1990;6;22;39,83;68,41;5;3,1
1990;6;22;40,09;71,21;15;2,7
1990;6;30;40,87;72,71;15;2,9
1990;7;1;41,04;73,88;5;2,6
1990;7;2;40,37;73,60;5;3,3
1990;7;4;40,49;73,11;10;3,3
1990;7;4;40,03;70,54;20;2,7
1990;7;7;38,05;67,36;5;3,3
1990;7;9;39,98;69,95;10;2,6
1990;7;10;41,11;72,18;10;2,8
1990;7;14;40,45;70,55;10;2,9
1990;7;20;41,42;69,93;10;3,2
1990;7;20;39,66;69,91;5;2,8
1990;7;24;40,08;72,52;5;2,6
1990;7;24;40,77;69,70;20;3,3
1990;7;25;41,62;72,52;20;2,7
1990;7;26;39,69;73,18;15;2,6
1990;7;28;40,41;63,19;5;2,8
1990;7;30;40,46;63,19;5;4,3
1990;7;30;40,41;63,18;5;2,8
1990;7;31;41,49;71,29;5;2,7
1990;8;3;40,41;70,81;10;4,4
1990;8;3;40,47;70,83;5;2,9
1990;8;4;40,48;70,86;15;3,1
1990;8;4;40,35;63,36;10;2,7
1990;8;5;40,94;65,50;10;3,6
1990;8;7;40,33;63,14;15;2,7
1990;8;7;40,37;63,18;5;3,6
1990;8;9;40,46;70,92;10;3,3
1990;8;10;40,56;70,81;15;4,3
1990;8;10;40,56;71,01;5;2,6
1990;8;12;40,46;70,86;15;3,6
1990;8;13;41,45;72,35;5;3,1
1990;8;14;40,34;63,13;5;2,6
1990;8;15;40,51;63,20;10;2,9
1990;8;16;40,38;63,27;5;2,7
1990;8;21;39,99;73,14;5;3,0
1990;8;22;40,31;63,09;5;2,7
1990;8;24;40,47;63,15;5;2,7
1990;8;24;40,28;63,07;5;3,2
1990;8;25;40,30;63,18;15;4,3
1990;8;25;40,38;63,28;15;3,9
1990;8;25;40,28;63,20;20;4,1
1990;8;26;39,68;70,03;5;3,8
1990;8;26;40,29;63,14;5;2,9
1990;9;2;40,94;73,26;15;2,7
1990;9;3;40,37;63,28;10;3,2
1990;9;3;39,78;69,56;5;2,6
1990;9;8;40,09;70,97;15;4,2
1990;9;13;42,11;70,55;5;2,6
1990;9;26;40,28;63,41;15;2,7
1990;9;28;40,43;63,24;5;3,4
1990;9;30;40,41;63,13;5;2,7
1990;9;30;40,32;63,08;15;4,0
1990;10;3;39,09;67,38;5;2,8
1990;10;9;40,63;72,41;5;2,9
1990;10;10;41,58;73,22;15;2,9
1990;10;12;40,28;63,11;5;2,6
1990;10;15;40,30;63,30;10;2,6
1990;10;20;42,65;69,75;5;2,6
1990;10;22;40,42;63,17;5;3,1
1990;10;30;39,75;73,23;5;2,6
1990;10;31;40,35;63,09;10;3,8
1990;11;1;40,38;63,25;5;2,6
1990;11;3;39,84;69,76;5;2,6
1990;11;4;39,18;67,55;5;2,8
1990;11;5;41,66;71,97;15;3,6
1990;11;6;39,75;69,29;5;2,7
1990;11;8;41,00;73,61;10;3,7
1990;11;11;41,22;69,38;15;3,0
1990;11;16;40,33;63,01;5;2,8
1990;11;16;40,09;71,86;5;3,2
1990;11;17;42,32;68,60;5;3,1
1990;11;17;41,95;71,79;15;3,6
1990;11;20;40,32;63,39;15;3,7
1990;11;21;40,31;63,23;5;2,8
1990;11;22;40,28;72,64;15;3,1
1990;11;25;40,68;73,33;15;2,6
1990;11;25;38,30;67,66;15;3,6
1990;11;30;40,82;72,85;15;3,9
1990;12;1;40,94;73,58;10;5,1
1990;12;1;40,83;73,67;5;2,6
1990;12;1;40,79;73,60;5;3,2
1990;12;1;40,80;73,62;10;3,4
1990;12;1;40,81;73,66;5;2,7
1990;12;1;40,82;73,64;10;2,9
1990;12;1;40,81;73,61;5;2,8
1990;12;2;40,84;73,63;5;3,0
1990;12;3;40,83;73,61;5;4,2
1990;12;3;40,78;73,59;5;2,8
1990;12;4;40,81;73,66;5;2,6
1990;12;4;40,84;73,65;15;2,9
1990;12;6;40,82;73,65;5;2,6
1990;12;10;40,82;73,65;5;2,9
1990;12;11;39,68;69,63;15;2,8
1990;12;11;40,91;72,87;10;3,1
1990;12;12;40,30;73,39;5;3,8
1990;12;12;40,34;73,56;5;2,7
1990;12;12;40,27;73,56;15;3,1
1990;12;15;40,31;73,44;5;3,1
1990;12;15;39,68;69,27;15;3,6
1990;12;17;41,83;71,99;5;2,7
1990;12;17;39,50;73,42;10;2,6
1990;12;22;40,11;68,85;5;2,6
1990;12;23;41,07;71,75;5;2,6
1990;12;24;40,32;63,18;5;3,1
1991;1;3;40,23;73,81;5;2,6
1991;1;4;37,11;66,16;10;3,1
1991;1;10;41,03;72,18;15;3,3
1991;1;10;40,32;63,19;5;3,1
1991;1;17;38,28;67,54;10;2,5
1991;1;17;39,63;69,63;5;2,8
1991;1;18;40,42;63,03;5;2,7
1991;1;19;40,02;71,80;5;3,5
1991;1;27;40,94;72,11;5;2,9
1991;1;28;41,44;69,11;5;2,6
1991;2;2;41,28;72,45;15;3,3
1991;2;3;39,64;73,89;15;2,8
1991;2;5;38,56;68,05;5;4,1
1991;2;7;40,33;63,29;5;3,2
